,date,temp,max,min
859,1935-05-14,17.72,25.72,11.89
860,1935-05-15,15.72,18.5,12.39
861,1935-05-16,15.39,17.39,11.89
862,1935-05-17,16.06,18.5,11.89
863,1935-05-18,20.0,23.5,13.0
864,1935-05-19,24.78,27.39,12.39
865,1935-05-20,28.0,31.78,19.11
866,1935-05-21,29.94,32.39,23.0
867,1935-05-22,28.89,31.28,21.28
868,1935-05-23,23.17,26.78,11.89
869,1935-05-24,21.11,25.72,12.39
870,1935-05-25,22.72,26.28,15.72
871,1935-05-26,22.06,25.22,15.72
872,1935-05-27,16.5,20.72,11.89
873,1935-05-28,18.11,20.72,13.5
874,1935-05-29,15.56,17.39,12.39
875,1935-05-30,16.67,19.11,13.5
876,1935-05-31,18.11,23.5,13.0
877,1935-06-01,24.94,29.61,16.28
878,1935-06-02,28.56,31.78,21.28
879,1935-06-03,29.67,31.78,22.39
880,1935-06-04,31.5,34.61,23.0
881,1935-06-05,28.94,31.78,21.28
882,1935-06-06,22.89,26.78,14.11
883,1935-06-07,23.94,28.5,14.61
884,1935-06-08,27.61,31.78,18.5
885,1935-06-09,29.06,31.78,19.61
886,1935-06-10,31.83,36.28,20.72
887,1935-06-11,29.5,33.5,22.39
888,1935-06-12,27.0,29.61,19.11
889,1935-06-13,26.5,29.61,18.5
890,1935-06-14,23.0,28.0,13.5
891,1935-06-15,23.44,27.39,14.61
892,1935-06-16,18.61,23.5,13.0
893,1935-06-17,25.94,30.22,18.5
894,1935-06-18,26.89,31.28,18.5
895,1935-06-19,27.22,31.28,20.22
896,1935-06-20,27.5,32.39,18.5
897,1935-06-21,28.06,31.78,19.11
898,1935-06-22,27.61,31.28,20.72
899,1935-06-23,24.78,28.0,18.5
900,1935-06-24,26.0,30.22,16.28
901,1935-06-25,25.89,30.72,14.11
902,1935-06-26,25.06,30.22,15.72
903,1935-06-27,25.44,29.11,18.5
904,1935-06-28,25.22,29.11,15.72
905,1935-06-29,21.11,25.22,14.11
906,1935-06-30,20.72,25.72,14.61
907,1935-07-01,17.83,21.11,13.28
908,1935-07-02,19.0,22.78,15.0
909,1935-07-03,20.72,25.0,15.61
910,1935-07-04,24.94,28.89,16.72
911,1935-07-05,24.83,30.0,10.0
912,1935-07-06,25.17,28.89,17.22
913,1935-07-07,25.28,28.89,16.72
914,1935-07-08,26.17,30.0,17.22
915,1935-07-09,27.11,30.0,19.39
916,1935-07-10,28.22,32.22,20.0
917,1935-07-11,31.06,35.0,21.72
918,1935-07-12,32.06,35.0,27.78
919,1935-07-13,33.78,37.22,26.11
920,1935-07-14,35.89,38.28,28.89
921,1935-07-15,36.22,38.89,30.0
922,1935-07-16,35.78,40.0,28.28
923,1935-07-17,34.11,36.72,27.78
924,1935-07-18,31.89,34.39,25.61
925,1935-07-19,29.61,33.28,21.72
926,1935-07-20,27.33,31.72,17.22
927,1935-07-21,28.61,31.72,20.61
928,1935-07-22,27.11,31.11,18.28
929,1935-07-23,27.83,31.11,17.78
930,1935-07-24,28.33,31.72,20.0
931,1935-07-25,29.83,33.28,20.61
932,1935-07-26,33.06,37.78,22.22
933,1935-07-27,33.89,36.72,25.61
934,1935-07-28,33.94,37.78,23.89
935,1935-07-29,34.28,37.22,25.61
936,1935-07-30,33.56,36.72,25.0
937,1935-07-31,29.83,32.78,21.72
938,1935-08-01,28.39,32.22,20.0
939,1935-08-02,28.56,31.72,23.28
940,1935-08-03,25.78,30.0,15.0
941,1935-08-04,26.0,31.72,13.89
942,1935-08-05,26.94,31.72,13.89
943,1935-08-06,29.67,35.0,19.39
944,1935-08-07,33.44,37.78,22.78
945,1935-08-08,35.67,40.0,26.72
946,1935-08-09,34.94,40.61,26.11
947,1935-08-10,34.22,37.22,27.22
948,1935-08-11,32.61,35.61,25.61
949,1935-08-12,32.67,37.78,23.89
950,1935-08-13,31.72,36.72,26.72
951,1935-08-14,29.44,32.22,25.0
952,1935-08-15,23.56,26.11,19.39
953,1935-08-16,24.06,27.22,18.28
954,1935-08-17,24.78,29.39,17.22
955,1935-08-18,26.83,32.22,15.0
956,1935-08-19,31.33,36.72,18.89
957,1935-08-20,33.0,35.61,25.61
958,1935-08-21,34.0,37.22,26.11
959,1935-08-22,35.11,39.39,26.72
960,1935-08-23,33.22,37.22,27.22
961,1935-08-24,31.61,35.61,26.11
962,1935-08-25,30.83,33.89,27.22
963,1935-08-26,28.0,30.0,26.11
964,1935-08-27,24.44,27.78,20.61
965,1935-08-28,23.72,27.78,20.0
966,1935-08-29,27.44,31.72,18.28
967,1935-08-30,27.94,31.11,21.11
968,1935-08-31,24.33,27.78,17.78
969,1935-09-01,23.33,28.28,16.72
970,1935-09-02,23.83,28.28,15.61
971,1935-09-03,28.28,32.22,18.89
972,1935-09-04,28.11,32.78,21.11
973,1935-09-05,28.06,32.78,16.11
974,1935-09-06,26.06,30.61,13.89
975,1935-09-07,23.83,28.89,12.22
976,1935-09-08,25.5,28.89,16.11
977,1935-09-09,28.28,31.72,18.89
978,1935-09-10,32.28,36.72,18.89
979,1935-09-11,31.61,36.72,19.39
980,1935-09-12,30.72,33.89,22.22
981,1935-09-13,32.22,36.72,21.72
982,1935-09-14,28.28,31.11,22.78
983,1935-09-15,29.44,35.0,18.89
984,1935-09-16,32.28,35.61,21.72
985,1935-09-17,29.5,31.72,21.11
986,1935-09-18,30.67,35.61,19.39
987,1935-09-19,28.06,32.22,21.11
988,1935-09-20,25.06,29.39,17.78
989,1935-09-21,27.28,30.0,19.39
990,1935-09-22,27.33,31.11,18.89
991,1935-09-23,26.06,30.0,16.72
992,1935-09-24,21.78,25.61,12.78
993,1935-09-25,20.67,25.0,12.78
994,1935-09-26,22.56,27.22,12.78
995,1935-09-27,24.44,27.78,14.39
996,1935-09-28,23.67,28.89,11.11
997,1935-09-29,27.22,31.11,19.39
998,1935-09-30,26.0,28.89,16.72
999,1935-10-01,16.5,18.28,15.0
1000,1935-10-02,17.94,22.22,14.39
1001,1935-10-03,21.78,26.72,10.61
1002,1935-10-04,22.28,26.72,11.72
1003,1935-10-05,22.17,27.22,9.39
1004,1935-10-06,20.44,26.11,9.39
1005,1935-10-07,17.33,25.0,9.39
1006,1935-10-08,18.44,24.39,8.89
1007,1935-10-09,26.06,32.22,12.22
1008,1935-10-10,27.11,32.22,15.0
1009,1935-10-11,20.0,22.78,13.28
1010,1935-10-12,20.0,22.78,13.89
1011,1935-10-13,19.06,23.89,11.72
1012,1935-10-14,16.28,20.0,12.78
1013,1935-10-15,17.11,19.39,11.72
1014,1935-10-16,20.39,25.61,7.78
1015,1935-10-17,23.72,26.72,18.28
1016,1935-10-18,25.06,27.22,21.11
1017,1935-10-19,23.61,27.78,15.61
1018,1935-10-20,20.5,26.72,9.39
1019,1935-10-21,18.67,22.78,7.22
1020,1935-10-22,21.28,25.61,8.89
1021,1935-10-23,17.89,21.11,12.22
1022,1935-10-24,21.56,24.39,14.39
1023,1935-10-25,26.72,31.11,17.22
1024,1935-10-26,25.56,31.11,12.22
1025,1935-10-27,25.78,30.0,11.72
1026,1935-10-28,22.72,27.22,12.22
1027,1935-10-29,14.17,15.61,12.22
1028,1935-10-30,13.67,16.11,8.28
1029,1935-10-31,16.11,21.11,5.0
1030,1935-11-01,17.83,23.89,5.61
1031,1935-11-02,11.89,14.39,8.89
1032,1935-11-03,12.67,15.61,6.11
1033,1935-11-04,15.11,18.28,4.39
1034,1935-11-05,17.83,21.72,7.22
1035,1935-11-06,21.39,25.61,9.39
1036,1935-11-07,21.72,26.72,10.0
1037,1935-11-08,18.0,23.89,7.22
1038,1935-11-09,10.56,12.22,8.28
1039,1935-11-10,17.0,22.22,6.72
1040,1935-11-11,18.06,23.28,4.39
1041,1935-11-12,18.11,23.28,6.11
1042,1935-11-13,13.72,20.0,3.89
1043,1935-11-14,15.94,23.28,4.39
1044,1935-11-15,19.22,22.78,11.72
1045,1935-11-16,16.67,22.78,3.89
1046,1935-11-17,9.78,11.72,7.22
1047,1935-11-18,11.61,16.11,5.61
1048,1935-11-19,15.17,20.61,4.39
1049,1935-11-20,18.44,23.89,8.89
1050,1935-11-21,20.78,26.72,8.28
1051,1935-11-22,14.56,17.78,11.11
1052,1935-11-23,18.5,22.22,10.61
1053,1935-11-24,14.0,16.72,10.61
1054,1935-11-25,14.0,17.22,9.39
1055,1935-11-26,14.94,20.0,7.22
1056,1935-11-27,18.33,24.39,3.89
1057,1935-11-28,19.56,22.22,9.39
1058,1935-11-29,21.5,23.89,14.39
1059,1935-11-30,21.83,27.78,11.72
1060,1935-12-01,19.83,27.22,6.72
1061,1935-12-02,20.94,25.0,12.78
1062,1935-12-03,12.72,15.0,10.0
1063,1935-12-04,10.44,12.22,6.72
1064,1935-12-05,11.56,17.22,0.61
1065,1935-12-06,12.17,16.72,2.22
1066,1935-12-07,12.89,17.78,1.11
1067,1935-12-08,11.11,16.72,2.22
1068,1935-12-09,19.33,23.89,12.78
1069,1935-12-10,17.17,23.28,6.11
1070,1935-12-11,14.78,20.61,5.0
1071,1935-12-12,11.61,13.89,5.61
1072,1935-12-13,14.44,18.28,6.72
1073,1935-12-14,15.28,18.28,8.89
1074,1935-12-15,14.67,17.78,3.89
1075,1935-12-16,16.0,20.0,7.78
1076,1935-12-17,16.94,19.39,11.11
1077,1935-12-18,16.83,20.0,7.22
1078,1935-12-19,17.5,19.39,13.89
1079,1935-12-20,13.28,15.0,9.39
1080,1935-12-21,15.22,20.0,5.0
1081,1935-12-22,13.94,18.28,3.89
1082,1935-12-23,13.39,18.28,3.28
1083,1935-12-24,17.28,23.28,3.28
1084,1935-12-25,14.0,21.11,2.78
1085,1935-12-26,14.61,20.61,2.78
1086,1935-12-27,10.5,13.28,7.22
1087,1935-12-28,12.06,18.28,4.39
1088,1935-12-29,9.78,11.72,7.78
1089,1935-12-30,9.94,13.28,6.72
1090,1935-12-31,10.39,12.22,8.28
1091,1936-01-01,17.89,18.89,17.22
1092,1936-01-02,11.94,18.28,2.22
1093,1936-01-03,15.11,22.78,2.78
1094,1936-01-04,14.17,17.78,5.61
1095,1936-01-05,16.28,19.39,12.22
1096,1936-01-06,12.22,17.78,6.11
1097,1936-01-07,10.22,14.39,6.11
1098,1936-01-08,10.44,14.39,1.72
1099,1936-01-09,11.11,15.61,2.78
1100,1936-01-10,13.33,17.22,3.28
1101,1936-01-11,13.39,15.61,11.11
1102,1936-01-12,15.72,22.22,2.22
1103,1936-01-13,13.94,18.89,3.89
1104,1936-01-14,11.72,17.78,4.39
1105,1936-01-15,13.28,20.0,3.28
1106,1936-01-16,10.83,13.89,7.78
1107,1936-01-17,8.83,13.89,0.0
1108,1936-01-18,13.17,16.72,7.78
1109,1936-01-19,16.0,22.22,3.89
1110,1936-01-20,18.44,22.78,10.0
1111,1936-01-21,18.83,23.89,10.0
1112,1936-01-22,18.56,25.0,6.11
1113,1936-01-23,19.72,24.39,6.72
1114,1936-01-24,17.28,23.28,3.89
1115,1936-01-25,15.22,23.89,1.72
1116,1936-01-26,17.39,23.89,7.78
1117,1936-01-27,18.56,24.39,8.89
1118,1936-01-28,15.56,19.39,11.11
1119,1936-01-29,13.89,16.72,11.11
1120,1936-01-30,17.44,20.0,10.0
1121,1936-01-31,14.39,18.89,7.78
1122,1936-02-01,11.83,13.5,9.61
1123,1936-02-02,11.72,12.39,10.72
1124,1936-02-03,8.89,15.22,2.39
1125,1936-02-04,10.33,14.11,2.39
1126,1936-02-05,10.39,14.61,3.0
1127,1936-02-06,9.78,15.22,-0.39
1128,1936-02-07,9.61,14.61,0.22
1129,1936-02-08,11.83,21.28,1.89
1130,1936-02-09,14.0,19.11,3.0
1131,1936-02-10,13.72,20.22,5.22
1132,1936-02-11,13.33,15.72,10.22
1133,1936-02-12,12.56,14.61,8.5
1134,1936-02-13,11.0,11.89,9.11
1135,1936-02-14,10.28,12.39,5.22
1136,1936-02-15,12.94,15.72,9.11
1137,1936-02-16,11.56,15.22,9.11
1138,1936-02-17,9.44,13.5,5.78
1139,1936-02-18,9.11,13.0,6.89
1140,1936-02-19,9.44,13.0,7.39
1141,1936-02-20,10.28,14.61,8.0
1142,1936-02-21,11.11,19.61,6.11
1143,1936-02-22,14.33,19.11,10.22
1144,1936-02-23,12.56,18.0,10.22
1145,1936-02-24,9.44,13.0,5.22
1146,1936-02-25,7.83,15.22,2.39
1147,1936-02-26,10.94,22.39,3.5
1148,1936-02-27,13.28,24.61,4.11
1149,1936-02-28,13.39,23.5,3.5
1150,1936-02-29,17.67,24.11,10.72
1151,1936-03-01,18.78,25.72,11.28
1152,1936-03-02,21.11,26.78,15.22
1153,1936-03-03,16.17,25.72,6.89
1154,1936-03-04,13.0,21.78,5.78
1155,1936-03-05,12.78,20.22,6.28
1156,1936-03-06,11.61,19.11,7.39
1157,1936-03-07,12.11,21.28,4.61
1158,1936-03-08,14.06,26.28,4.11
1159,1936-03-09,15.78,24.61,6.89
1160,1936-03-10,15.5,26.78,6.89
1161,1936-03-11,17.39,29.11,9.11
1162,1936-03-12,17.11,27.39,6.89
1163,1936-03-13,13.44,23.5,6.89
1164,1936-03-14,12.28,19.11,9.61
1165,1936-03-15,12.72,21.78,5.22
1166,1936-03-16,16.11,29.11,7.39
1167,1936-03-17,15.72,28.5,10.72
1168,1936-03-18,14.11,20.72,10.72
1169,1936-03-19,16.11,30.22,7.39
1170,1936-03-20,17.94,28.5,11.28
1171,1936-03-21,14.39,20.72,11.28
1172,1936-03-22,11.22,15.22,8.5
1173,1936-03-23,9.11,15.22,1.89
1174,1936-03-24,7.11,13.5,3.5
1175,1936-03-25,5.39,10.72,0.78
1176,1936-03-26,7.33,16.89,-0.39
1177,1936-03-27,9.28,18.0,1.28
1178,1936-03-28,10.44,19.61,1.89
1179,1936-03-29,10.11,18.0,5.22
1180,1936-03-30,11.06,15.22,8.0
1181,1936-03-31,10.0,14.11,8.0
1182,1936-04-01,8.56,16.28,2.39
1183,1936-04-02,10.72,23.5,3.5
1184,1936-04-03,10.28,19.61,6.28
1185,1936-04-04,9.83,12.39,8.0
1186,1936-04-05,9.39,17.39,4.61
1187,1936-04-06,14.22,22.39,9.11
1188,1936-04-07,16.17,27.39,5.22
1189,1936-04-08,16.67,28.0,6.28
1190,1936-04-09,17.5,31.78,6.89
1191,1936-04-10,19.94,32.89,9.61
1192,1936-04-11,21.0,35.72,9.61
1193,1936-04-12,21.22,30.72,9.61
1194,1936-04-13,17.5,25.72,8.5
1195,1936-04-14,12.83,21.78,6.28
1196,1936-04-15,13.67,23.5,6.28
1197,1936-04-16,15.06,25.72,5.22
1198,1936-04-17,16.94,25.72,8.0
1199,1936-04-18,14.28,21.78,10.22
1200,1936-04-19,14.94,21.78,11.89
1201,1936-04-20,14.94,23.5,9.11
1202,1936-04-21,14.89,23.0,11.28
1203,1936-04-22,15.28,23.0,9.11
1204,1936-04-23,15.33,24.61,9.61
1205,1936-04-24,15.94,25.22,9.11
1206,1936-04-25,15.17,23.0,9.11
1207,1936-04-26,15.33,23.0,8.5
1208,1936-04-27,14.89,21.28,11.28
1209,1936-04-28,14.44,20.22,11.28
1210,1936-04-29,14.56,19.11,10.72
1211,1936-04-30,13.33,21.78,5.22
1212,1936-05-01,17.33,30.22,8.5
1213,1936-05-02,19.67,30.22,10.22
1214,1936-05-03,20.44,29.11,11.28
1215,1936-05-04,19.78,26.78,13.5
1216,1936-05-05,16.61,23.5,11.28
1217,1936-05-06,16.39,23.0,12.39
1218,1936-05-07,20.0,26.78,15.72
1219,1936-05-08,19.56,30.72,9.11
1220,1936-05-09,20.61,31.28,9.11
1221,1936-05-10,21.61,30.72,10.72
1222,1936-05-11,20.72,29.61,10.22
1223,1936-05-12,19.44,28.5,10.72
1224,1936-05-13,20.61,30.22,9.61
1225,1936-05-14,21.89,29.11,13.0
1226,1936-05-15,19.5,28.0,10.72
1227,1936-05-16,19.11,26.78,10.22
1228,1936-05-17,17.0,24.61,11.89
1229,1936-05-18,16.33,25.22,10.72
1230,1936-05-19,15.94,24.61,9.61
1231,1936-05-20,16.83,28.5,8.0
1232,1936-05-21,17.89,26.28,9.61
1233,1936-05-22,19.67,30.72,8.5
1234,1936-05-23,18.94,29.11,13.0
1235,1936-05-24,17.78,26.78,12.39
1236,1936-05-25,16.72,23.0,13.5
1237,1936-05-26,16.06,21.28,12.39
1238,1936-05-27,14.89,21.78,12.39
1239,1936-05-28,14.78,22.39,7.39
1240,1936-05-29,15.89,22.39,11.89
1241,1936-05-30,13.67,20.22,6.28
1242,1936-05-31,14.0,20.72,10.22
1243,1936-06-01,15.0,21.28,9.11
1244,1936-06-02,15.33,20.22,10.72
1245,1936-06-03,14.67,19.11,10.72
1246,1936-06-04,13.94,24.11,6.28
1247,1936-06-05,17.33,25.72,9.11
1248,1936-06-06,16.67,24.61,9.11
1249,1936-06-07,18.17,24.11,13.0
1250,1936-06-08,18.44,27.39,10.22
1251,1936-06-09,20.0,30.22,10.72
1252,1936-06-10,23.61,36.28,13.0
1253,1936-06-11,25.33,33.5,15.72
1254,1936-06-12,22.89,34.11,13.0
1255,1936-06-13,24.22,34.11,13.5
1256,1936-06-14,22.22,32.89,13.0
1257,1936-06-15,22.61,30.22,14.11
1258,1936-06-16,21.56,31.78,12.39
1259,1936-06-17,23.78,34.11,14.61
1260,1936-06-18,25.78,36.78,15.72
1261,1936-06-19,27.5,36.78,18.0
1262,1936-06-20,25.56,35.22,16.28
1263,1936-06-21,25.0,33.5,16.89
1264,1936-06-22,26.06,34.61,16.89
1265,1936-06-23,24.28,32.89,16.89
1266,1936-06-24,25.28,33.5,16.28
1267,1936-06-25,26.83,37.89,17.39
1268,1936-06-26,28.5,38.5,18.0
1269,1936-06-27,26.17,34.11,19.61
1270,1936-06-28,23.44,31.78,15.72
1271,1936-06-29,20.06,28.5,13.5
1272,1936-06-30,19.5,27.39,13.5
1273,1936-07-01,20.94,30.72,11.89
1274,1936-07-02,21.44,32.39,13.5
1275,1936-07-03,23.61,34.61,15.72
1276,1936-07-04,26.5,36.28,18.5
1277,1936-07-05,26.67,35.72,18.0
1278,1936-07-06,27.06,36.78,19.11
1279,1936-07-07,26.44,32.89,19.11
1280,1936-07-08,22.83,31.28,16.28
1281,1936-07-09,18.5,24.61,15.22
1282,1936-07-10,18.33,24.11,15.22
1283,1936-07-11,18.44,28.5,10.72
1284,1936-07-12,23.61,35.22,14.61
1285,1936-07-13,24.83,35.22,15.72
1286,1936-07-14,27.06,40.22,15.72
1287,1936-07-15,31.5,41.78,21.78
1288,1936-07-16,30.56,40.72,21.28
1289,1936-07-17,31.83,42.89,22.39
1290,1936-07-18,31.06,39.61,24.11
1291,1936-07-19,27.0,34.11,21.78
1292,1936-07-20,28.72,36.78,15.72
1293,1936-07-21,28.61,36.28,20.72
1294,1936-07-22,27.89,36.78,19.11
1295,1936-07-23,28.11,37.39,19.61
1296,1936-07-24,25.72,34.11,18.0
1297,1936-07-25,24.56,30.72,18.5
1298,1936-07-26,20.78,27.39,18.0
1299,1936-07-27,21.56,27.39,18.0
1300,1936-07-28,22.11,30.22,16.28
1301,1936-07-29,23.17,32.89,16.28
1302,1936-07-30,25.5,35.72,18.5
1303,1936-07-31,26.33,36.78,18.0
1304,1936-08-01,26.17,35.72,15.22
1305,1936-08-02,25.89,35.22,16.89
1306,1936-08-03,26.17,34.11,16.89
1307,1936-08-04,25.39,34.61,16.89
1308,1936-08-05,25.0,33.5,16.89
1309,1936-08-06,28.17,36.78,20.72
1310,1936-08-07,27.89,36.28,20.22
1311,1936-08-08,27.67,34.11,23.0
1312,1936-08-09,23.61,34.61,18.5
1313,1936-08-10,23.83,30.72,16.89
1314,1936-08-11,22.17,30.72,14.11
1315,1936-08-12,22.39,31.28,15.22
1316,1936-08-13,24.06,32.89,16.89
1317,1936-08-14,25.72,35.72,16.89
1318,1936-08-15,26.56,34.61,18.5
1319,1936-08-16,26.67,35.22,18.5
1320,1936-08-17,26.0,34.11,17.39
1321,1936-08-18,25.67,35.22,18.0
1322,1936-08-19,24.0,32.39,15.22
1323,1936-08-20,21.22,30.22,12.39
1324,1936-08-21,19.72,29.61,10.22
1325,1936-08-22,21.72,35.22,11.89
1326,1936-08-23,26.0,40.22,15.22
1327,1936-08-24,26.06,34.61,16.89
1328,1936-08-25,24.11,32.89,16.89
1329,1936-08-26,24.11,32.39,18.0
1330,1936-08-27,24.56,32.89,16.89
1331,1936-08-28,23.67,31.78,16.89
1332,1936-08-29,24.39,34.61,16.28
1333,1936-08-30,26.11,36.28,17.39
1334,1936-08-31,27.33,36.28,18.0
1335,1936-09-01,25.06,32.89,16.28
1336,1936-09-02,19.44,28.0,14.61
1337,1936-09-03,17.39,23.5,13.5
1338,1936-09-04,17.72,23.5,13.5
1339,1936-09-05,18.72,30.72,9.61
1340,1936-09-06,23.78,37.39,13.5
1341,1936-09-07,26.33,37.89,16.28
1342,1936-09-08,26.89,38.5,16.89
1343,1936-09-09,27.33,36.28,19.61
1344,1936-09-10,25.94,35.22,18.0
1345,1936-09-11,21.72,31.28,14.61
1346,1936-09-12,19.11,27.39,14.61
1347,1936-09-13,18.39,24.11,14.61
1348,1936-09-14,17.44,26.78,11.89
1349,1936-09-15,20.0,31.28,11.89
1350,1936-09-16,21.44,31.28,13.0
1351,1936-09-17,22.39,32.89,13.5
1352,1936-09-18,21.78,31.28,13.5
1353,1936-09-19,22.5,33.5,12.39
1354,1936-09-20,22.39,34.11,15.22
1355,1936-09-21,23.94,32.39,16.28
1356,1936-09-22,23.83,34.11,15.22
1357,1936-09-23,24.5,35.72,15.22
1358,1936-09-24,25.89,40.22,14.11
1359,1936-09-25,24.44,32.89,16.28
1360,1936-09-26,19.89,29.11,13.5
1361,1936-09-27,22.61,29.61,16.28
1362,1936-09-28,19.5,30.22,9.11
1363,1936-09-29,20.78,34.11,10.22
1364,1936-09-30,21.0,30.22,11.28
1365,1936-10-01,17.61,25.72,9.61
1366,1936-10-02,16.22,20.22,14.11
1367,1936-10-03,14.94,24.11,8.0
1368,1936-10-04,17.72,29.11,9.11
1369,1936-10-05,20.0,30.72,11.28
1370,1936-10-06,21.0,34.61,11.89
1371,1936-10-07,24.83,34.61,16.28
1372,1936-10-08,23.94,34.61,11.89
1373,1936-10-09,24.0,36.28,13.0
1374,1936-10-10,23.33,36.78,13.0
1375,1936-10-11,23.89,36.78,13.0
1376,1936-10-12,21.94,31.78,11.89
1377,1936-10-13,20.11,32.89,10.22
1378,1936-10-14,20.78,32.89,10.72
1379,1936-10-15,16.5,28.5,10.22
1380,1936-10-16,13.5,18.0,10.22
1381,1936-10-17,14.44,19.61,12.39
1382,1936-10-18,16.28,20.72,13.0
1383,1936-10-19,14.22,18.5,11.28
1384,1936-10-20,14.78,17.39,13.0
1385,1936-10-21,15.89,21.28,13.5
1386,1936-10-22,14.67,20.72,9.61
1387,1936-10-23,16.83,24.11,12.39
1388,1936-10-24,17.78,24.61,10.22
1389,1936-10-25,15.33,24.11,7.39
1390,1936-10-26,16.0,27.39,7.39
1391,1936-10-27,18.11,28.0,8.5
1392,1936-10-28,17.67,26.78,9.11
